Country,Year,PrevalenceHIV,Income,geo,four_regions,eight_regions,six_regions,members_oecd_g77,Latitude,Longitude,UN member since,World bank region,World bank income group 2017,population
Tajikistan,1991,0.06,3302,tjk,asia,asia_west,europe_central_asia,others,39,71,1992-03-02T00:00:00Z,Europe & Central Asia,Lower middle income,5400000
Tajikistan,1992,0.06,2300,tjk,asia,asia_west,europe_central_asia,others,39,71,1992-03-02T00:00:00Z,Europe & Central Asia,Lower middle income,5500000
Tajikistan,1993,0.06,1891,tjk,asia,asia_west,europe_central_asia,others,39,71,1992-03-02T00:00:00Z,Europe & Central Asia,Lower middle income,5590000
Tajikistan,1994,0.06,1465,tjk,asia,asia_west,europe_central_asia,others,39,71,1992-03-02T00:00:00Z,Europe & Central Asia,Lower middle income,5680000
Tajikistan,1995,0.1,1266,tjk,asia,asia_west,europe_central_asia,others,39,71,1992-03-02T00:00:00Z,Europe & Central Asia,Lower middle income,5760000
Tajikistan,1996,0.1,1040,tjk,asia,asia_west,europe_central_asia,others,39,71,1992-03-02T00:00:00Z,Europe & Central Asia,Lower middle income,5850000
Tajikistan,1997,0.1,1045,tjk,asia,asia_west,europe_central_asia,others,39,71,1992-03-02T00:00:00Z,Europe & Central Asia,Lower middle income,5930000
Tajikistan,1998,0.1,1086,tjk,asia,asia_west,europe_central_asia,others,39,71,1992-03-02T00:00:00Z,Europe & Central Asia,Lower middle income,6020000
Tajikistan,1999,0.1,1111,tjk,asia,asia_west,europe_central_asia,others,39,71,1992-03-02T00:00:00Z,Europe & Central Asia,Lower middle income,6110000
Tajikistan,2000,0.1,1186,tjk,asia,asia_west,europe_central_asia,others,39,71,1992-03-02T00:00:00Z,Europe & Central Asia,Lower middle income,6220000
Tajikistan,2001,0.1,1285,tjk,asia,asia_west,europe_central_asia,others,39,71,1992-03-02T00:00:00Z,Europe & Central Asia,Lower middle income,6330000
Tajikistan,2002,0.1,1398,tjk,asia,asia_west,europe_central_asia,others,39,71,1992-03-02T00:00:00Z,Europe & Central Asia,Lower middle income,6450000
Tajikistan,2003,0.1,1522,tjk,asia,asia_west,europe_central_asia,others,39,71,1992-03-02T00:00:00Z,Europe & Central Asia,Lower middle income,6580000
Tajikistan,2004,0.1,1645,tjk,asia,asia_west,europe_central_asia,others,39,71,1992-03-02T00:00:00Z,Europe & Central Asia,Lower middle income,6710000
Tajikistan,2005,0.1,1719,tjk,asia,asia_west,europe_central_asia,others,39,71,1992-03-02T00:00:00Z,Europe & Central Asia,Lower middle income,6850000
Tajikistan,2006,0.2,1800,tjk,asia,asia_west,europe_central_asia,others,39,71,1992-03-02T00:00:00Z,Europe & Central Asia,Lower middle income,7000000
Tajikistan,2007,0.2,1898,tjk,asia,asia_west,europe_central_asia,others,39,71,1992-03-02T00:00:00Z,Europe & Central Asia,Lower middle income,7150000
Tajikistan,2008,0.2,2001,tjk,asia,asia_west,europe_central_asia,others,39,71,1992-03-02T00:00:00Z,Europe & Central Asia,Lower middle income,7310000
Tajikistan,2009,0.2,2029,tjk,asia,asia_west,europe_central_asia,others,39,71,1992-03-02T00:00:00Z,Europe & Central Asia,Lower middle income,7470000
Tajikistan,2010,0.2,2110,tjk,asia,asia_west,europe_central_asia,others,39,71,1992-03-02T00:00:00Z,Europe & Central Asia,Lower middle income,7640000
Tajikistan,2011,0.3,2212,tjk,asia,asia_west,europe_central_asia,others,39,71,1992-03-02T00:00:00Z,Europe & Central Asia,Lower middle income,7820000
Tanzania,1990,4.8,1471,tza,africa,africa_sub_saharan,sub_saharan_africa,g77,-6,35,1961-12-14T00:00:00Z,Sub-Saharan Africa,Low income,25500000
Tanzania,1991,5.7,1453,tza,africa,africa_sub_saharan,sub_saharan_africa,g77,-6,35,1961-12-14T00:00:00Z,Sub-Saharan Africa,Low income,26300000
Tanzania,1992,6.5,1413,tza,africa,africa_sub_saharan,sub_saharan_africa,g77,-6,35,1961-12-14T00:00:00Z,Sub-Saharan Africa,Low income,27200000
Tanzania,1993,7.1,1384,tza,africa,africa_sub_saharan,sub_saharan_africa,g77,-6,35,1961-12-14T00:00:00Z,Sub-Saharan Africa,Low income,28100000
Tanzania,1994,7.6,1362,tza,africa,africa_sub_saharan,sub_saharan_africa,g77,-6,35,1961-12-14T00:00:00Z,Sub-Saharan Africa,Low income,29100000
Tanzania,1995,7.8,1369,tza,africa,africa_sub_saharan,sub_saharan_africa,g77,-6,35,1961-12-14T00:00:00Z,Sub-Saharan Africa,Low income,30000000
Tanzania,1996,7.9,1392,tza,africa,africa_sub_saharan,sub_saharan_africa,g77,-6,35,1961-12-14T00:00:00Z,Sub-Saharan Africa,Low income,30800000
Tanzania,1997,7.9,1405,tza,africa,africa_sub_saharan,sub_saharan_africa,g77,-6,35,1961-12-14T00:00:00Z,Sub-Saharan Africa,Low income,31600000
Tanzania,1998,7.7,1421,tza,africa,africa_sub_saharan,sub_saharan_africa,g77,-6,35,1961-12-14T00:00:00Z,Sub-Saharan Africa,Low income,32500000
Tanzania,1999,7.5,1454,tza,africa,africa_sub_saharan,sub_saharan_africa,g77,-6,35,1961-12-14T00:00:00Z,Sub-Saharan Africa,Low income,33300000
Tanzania,2000,7.3,1488,tza,africa,africa_sub_saharan,sub_saharan_africa,g77,-6,35,1961-12-14T00:00:00Z,Sub-Saharan Africa,Low income,34200000
Tanzania,2001,7.1,1538,tza,africa,africa_sub_saharan,sub_saharan_africa,g77,-6,35,1961-12-14T00:00:00Z,Sub-Saharan Africa,Low income,35100000
Tanzania,2002,6.8,1607,tza,africa,africa_sub_saharan,sub_saharan_africa,g77,-6,35,1961-12-14T00:00:00Z,Sub-Saharan Africa,Low income,36100000
Tanzania,2003,6.6,1673,tza,africa,africa_sub_saharan,sub_saharan_africa,g77,-6,35,1961-12-14T00:00:00Z,Sub-Saharan Africa,Low income,37100000
Tanzania,2004,6.4,1756,tza,africa,africa_sub_saharan,sub_saharan_africa,g77,-6,35,1961-12-14T00:00:00Z,Sub-Saharan Africa,Low income,38200000
Tanzania,2005,6.2,1848,tza,africa,africa_sub_saharan,sub_saharan_africa,g77,-6,35,1961-12-14T00:00:00Z,Sub-Saharan Africa,Low income,39400000
Tanzania,2006,6,1880,tza,africa,africa_sub_saharan,sub_saharan_africa,g77,-6,35,1961-12-14T00:00:00Z,Sub-Saharan Africa,Low income,40600000
Tanzania,2007,5.9,1980,tza,africa,africa_sub_saharan,sub_saharan_africa,g77,-6,35,1961-12-14T00:00:00Z,Sub-Saharan Africa,Low income,41900000
Tanzania,2008,5.8,2030,tza,africa,africa_sub_saharan,sub_saharan_africa,g77,-6,35,1961-12-14T00:00:00Z,Sub-Saharan Africa,Low income,43300000
Tanzania,2009,5.8,2076,tza,africa,africa_sub_saharan,sub_saharan_africa,g77,-6,35,1961-12-14T00:00:00Z,Sub-Saharan Africa,Low income,44700000
Tanzania,2010,5.8,2143,tza,africa,africa_sub_saharan,sub_saharan_africa,g77,-6,35,1961-12-14T00:00:00Z,Sub-Saharan Africa,Low income,46100000
Tanzania,2011,5.8,2243,tza,africa,africa_sub_saharan,sub_saharan_africa,g77,-6,35,1961-12-14T00:00:00Z,Sub-Saharan Africa,Low income,47600000
Thailand,1990,1,6369,tha,asia,east_asia_pacific,east_asia_pacific,g77,15.5,101,1946-12-16T00:00:00Z,East Asia & Pacific,Upper middle income,56600000
Thailand,1991,1.5,6841,tha,asia,east_asia_pacific,east_asia_pacific,g77,15.5,101,1946-12-16T00:00:00Z,East Asia & Pacific,Upper middle income,57300000
Thailand,1992,1.8,7333,tha,asia,east_asia_pacific,east_asia_pacific,g77,15.5,101,1946-12-16T00:00:00Z,East Asia & Pacific,Upper middle income,57800000
Thailand,1993,2,7882,tha,asia,east_asia_pacific,east_asia_pacific,g77,15.5,101,1946-12-16T00:00:00Z,East Asia & Pacific,Upper middle income,58400000
Thailand,1994,2.1,8529,tha,asia,east_asia_pacific,east_asia_pacific,g77,15.5,101,1946-12-16T00:00:00Z,East Asia & Pacific,Upper middle income,58900000
Thailand,1995,2.1,9239,tha,asia,east_asia_pacific,east_asia_pacific,g77,15.5,101,1946-12-16T00:00:00Z,East Asia & Pacific,Upper middle income,59500000
Thailand,1996,2.1,9689,tha,asia,east_asia_pacific,east_asia_pacific,g77,15.5,101,1946-12-16T00:00:00Z,East Asia & Pacific,Upper middle income,60200000
Thailand,1997,2,9454,tha,asia,east_asia_pacific,east_asia_pacific,g77,15.5,101,1946-12-16T00:00:00Z,East Asia & Pacific,Upper middle income,60900000
Thailand,1998,2,8363,tha,asia,east_asia_pacific,east_asia_pacific,g77,15.5,101,1946-12-16T00:00:00Z,East Asia & Pacific,Upper middle income,61600000
Thailand,1999,1.9,8633,tha,asia,east_asia_pacific,east_asia_pacific,g77,15.5,101,1946-12-16T00:00:00Z,East Asia & Pacific,Upper middle income,62300000
Thailand,2000,1.8,8939,tha,asia,east_asia_pacific,east_asia_pacific,g77,15.5,101,1946-12-16T00:00:00Z,East Asia & Pacific,Upper middle income,63000000
Thailand,2001,1.7,9028,tha,asia,east_asia_pacific,east_asia_pacific,g77,15.5,101,1946-12-16T00:00:00Z,East Asia & Pacific,Upper middle income,63500000
Thailand,2002,1.6,9399,tha,asia,east_asia_pacific,east_asia_pacific,g77,15.5,101,1946-12-16T00:00:00Z,East Asia & Pacific,Upper middle income,64100000
Thailand,2003,1.5,9962,tha,asia,east_asia_pacific,east_asia_pacific,g77,15.5,101,1946-12-16T00:00:00Z,East Asia & Pacific,Upper middle income,64600000
Thailand,2004,1.5,10497,tha,asia,east_asia_pacific,east_asia_pacific,g77,15.5,101,1946-12-16T00:00:00Z,East Asia & Pacific,Upper middle income,65000000
Thailand,2005,1.5,10901,tha,asia,east_asia_pacific,east_asia_pacific,g77,15.5,101,1946-12-16T00:00:00Z,East Asia & Pacific,Upper middle income,65400000
Thailand,2006,1.4,11400,tha,asia,east_asia_pacific,east_asia_pacific,g77,15.5,101,1946-12-16T00:00:00Z,East Asia & Pacific,Upper middle income,65800000
Thailand,2007,1.4,11940,tha,asia,east_asia_pacific,east_asia_pacific,g77,15.5,101,1946-12-16T00:00:00Z,East Asia & Pacific,Upper middle income,66200000
Thailand,2008,1.3,12216,tha,asia,east_asia_pacific,east_asia_pacific,g77,15.5,101,1946-12-16T00:00:00Z,East Asia & Pacific,Upper middle income,66500000
Thailand,2009,1.3,11915,tha,asia,east_asia_pacific,east_asia_pacific,g77,15.5,101,1946-12-16T00:00:00Z,East Asia & Pacific,Upper middle income,66900000
Thailand,2010,1.2,12822,tha,asia,east_asia_pacific,east_asia_pacific,g77,15.5,101,1946-12-16T00:00:00Z,East Asia & Pacific,Upper middle income,67200000
Thailand,2011,1.2,12798,tha,asia,east_asia_pacific,east_asia_pacific,g77,15.5,101,1946-12-16T00:00:00Z,East Asia & Pacific,Upper middle income,67500000
Timor-Leste,1990,NA,1046,tls,asia,east_asia_pacific,east_asia_pacific,g77,-8.83333,125.75,2002-09-27T00:00:00Z,East Asia & Pacific,Lower middle income,752000
Timor-Leste,1991,NA,1121,tls,asia,east_asia_pacific,east_asia_pacific,g77,-8.83333,125.75,2002-09-27T00:00:00Z,East Asia & Pacific,Lower middle income,777000
Timor-Leste,1992,NA,1195,tls,asia,east_asia_pacific,east_asia_pacific,g77,-8.83333,125.75,2002-09-27T00:00:00Z,East Asia & Pacific,Lower middle income,805000
Timor-Leste,1993,NA,1273,tls,asia,east_asia_pacific,east_asia_pacific,g77,-8.83333,125.75,2002-09-27T00:00:00Z,East Asia & Pacific,Lower middle income,834000
Timor-Leste,1994,NA,1365,tls,asia,east_asia_pacific,east_asia_pacific,g77,-8.83333,125.75,2002-09-27T00:00:00Z,East Asia & Pacific,Lower middle income,857000
Timor-Leste,1995,NA,1477,tls,asia,east_asia_pacific,east_asia_pacific,g77,-8.83333,125.75,2002-09-27T00:00:00Z,East Asia & Pacific,Lower middle income,871000
Timor-Leste,1996,NA,1644,tls,asia,east_asia_pacific,east_asia_pacific,g77,-8.83333,125.75,2002-09-27T00:00:00Z,East Asia & Pacific,Lower middle income,876000
Timor-Leste,1997,NA,1741,tls,asia,east_asia_pacific,east_asia_pacific,g77,-8.83333,125.75,2002-09-27T00:00:00Z,East Asia & Pacific,Lower middle income,872000
Timor-Leste,1998,NA,1738,tls,asia,east_asia_pacific,east_asia_pacific,g77,-8.83333,125.75,2002-09-27T00:00:00Z,East Asia & Pacific,Lower middle income,865000
Timor-Leste,1999,NA,1132,tls,asia,east_asia_pacific,east_asia_pacific,g77,-8.83333,125.75,2002-09-27T00:00:00Z,East Asia & Pacific,Lower middle income,863000
Timor-Leste,2000,NA,1322,tls,asia,east_asia_pacific,east_asia_pacific,g77,-8.83333,125.75,2002-09-27T00:00:00Z,East Asia & Pacific,Lower middle income,872000
Timor-Leste,2001,NA,1507,tls,asia,east_asia_pacific,east_asia_pacific,g77,-8.83333,125.75,2002-09-27T00:00:00Z,East Asia & Pacific,Lower middle income,893000
Timor-Leste,2002,NA,1363,tls,asia,east_asia_pacific,east_asia_pacific,g77,-8.83333,125.75,2002-09-27T00:00:00Z,East Asia & Pacific,Lower middle income,924000
Timor-Leste,2003,NA,1283,tls,asia,east_asia_pacific,east_asia_pacific,g77,-8.83333,125.75,2002-09-27T00:00:00Z,East Asia & Pacific,Lower middle income,961000
Timor-Leste,2004,NA,1244,tls,asia,east_asia_pacific,east_asia_pacific,g77,-8.83333,125.75,2002-09-27T00:00:00Z,East Asia & Pacific,Lower middle income,997000
Timor-Leste,2005,NA,1301,tls,asia,east_asia_pacific,east_asia_pacific,g77,-8.83333,125.75,2002-09-27T00:00:00Z,East Asia & Pacific,Lower middle income,1030000
Timor-Leste,2006,NA,1206,tls,asia,east_asia_pacific,east_asia_pacific,g77,-8.83333,125.75,2002-09-27T00:00:00Z,East Asia & Pacific,Lower middle income,1050000
Timor-Leste,2007,NA,1323,tls,asia,east_asia_pacific,east_asia_pacific,g77,-8.83333,125.75,2002-09-27T00:00:00Z,East Asia & Pacific,Lower middle income,1060000
Timor-Leste,2008,NA,1486,tls,asia,east_asia_pacific,east_asia_pacific,g77,-8.83333,125.75,2002-09-27T00:00:00Z,East Asia & Pacific,Lower middle income,1080000
Timor-Leste,2009,NA,1652,tls,asia,east_asia_pacific,east_asia_pacific,g77,-8.83333,125.75,2002-09-27T00:00:00Z,East Asia & Pacific,Lower middle income,1090000
Timor-Leste,2010,NA,1777,tls,asia,east_asia_pacific,east_asia_pacific,g77,-8.83333,125.75,2002-09-27T00:00:00Z,East Asia & Pacific,Lower middle income,1110000
Timor-Leste,2011,NA,1940,tls,asia,east_asia_pacific,east_asia_pacific,g77,-8.83333,125.75,2002-09-27T00:00:00Z,East Asia & Pacific,Lower middle income,1130000
Togo,1990,0.6,1350,tgo,africa,africa_sub_saharan,sub_saharan_africa,g77,8.66667,1.08333,1960-09-20T00:00:00Z,Sub-Saharan Africa,Low income,3790000
Togo,1991,0.8,1306,tgo,africa,africa_sub_saharan,sub_saharan_africa,g77,8.66667,1.08333,1960-09-20T00:00:00Z,Sub-Saharan Africa,Low income,3880000
Togo,1992,1.2,1223,tgo,africa,africa_sub_saharan,sub_saharan_africa,g77,8.66667,1.08333,1960-09-20T00:00:00Z,Sub-Saharan Africa,Low income,3970000
Togo,1993,1.6,1014,tgo,africa,africa_sub_saharan,sub_saharan_africa,g77,8.66667,1.08333,1960-09-20T00:00:00Z,Sub-Saharan Africa,Low income,4060000
Togo,1994,2,1138,tgo,africa,africa_sub_saharan,sub_saharan_africa,g77,8.66667,1.08333,1960-09-20T00:00:00Z,Sub-Saharan Africa,Low income,4160000
Togo,1995,2.5,1198,tgo,africa,africa_sub_saharan,sub_saharan_africa,g77,8.66667,1.08333,1960-09-20T00:00:00Z,Sub-Saharan Africa,Low income,4270000
Togo,1996,2.9,1272,tgo,africa,africa_sub_saharan,sub_saharan_africa,g77,8.66667,1.08333,1960-09-20T00:00:00Z,Sub-Saharan Africa,Low income,4400000
Togo,1997,3.1,1418,tgo,africa,africa_sub_saharan,sub_saharan_africa,g77,8.66667,1.08333,1960-09-20T00:00:00Z,Sub-Saharan Africa,Low income,4530000
Togo,1998,3.4,1351,tgo,africa,africa_sub_saharan,sub_saharan_africa,g77,8.66667,1.08333,1960-09-20T00:00:00Z,Sub-Saharan Africa,Low income,4680000
Togo,1999,3.5,1349,tgo,africa,africa_sub_saharan,sub_saharan_africa,g77,8.66667,1.08333,1960-09-20T00:00:00Z,Sub-Saharan Africa,Low income,4830000
Togo,2000,3.6,1305,tgo,africa,africa_sub_saharan,sub_saharan_africa,g77,8.66667,1.08333,1960-09-20T00:00:00Z,Sub-Saharan Africa,Low income,4970000
Togo,2001,3.6,1251,tgo,africa,africa_sub_saharan,sub_saharan_africa,g77,8.66667,1.08333,1960-09-20T00:00:00Z,Sub-Saharan Africa,Low income,5110000
Togo,2002,3.6,1207,tgo,africa,africa_sub_saharan,sub_saharan_africa,g77,8.66667,1.08333,1960-09-20T00:00:00Z,Sub-Saharan Africa,Low income,5250000
Togo,2003,3.5,1235,tgo,africa,africa_sub_saharan,sub_saharan_africa,g77,8.66667,1.08333,1960-09-20T00:00:00Z,Sub-Saharan Africa,Low income,5390000
Togo,2004,3.5,1228,tgo,africa,africa_sub_saharan,sub_saharan_africa,g77,8.66667,1.08333,1960-09-20T00:00:00Z,Sub-Saharan Africa,Low income,5530000
Togo,2005,3.4,1211,tgo,africa,africa_sub_saharan,sub_saharan_africa,g77,8.66667,1.08333,1960-09-20T00:00:00Z,Sub-Saharan Africa,Low income,5680000
Togo,2006,3.3,1228,tgo,africa,africa_sub_saharan,sub_saharan_africa,g77,8.66667,1.08333,1960-09-20T00:00:00Z,Sub-Saharan Africa,Low income,5840000
Togo,2007,3.3,1224,tgo,africa,africa_sub_saharan,sub_saharan_africa,g77,8.66667,1.08333,1960-09-20T00:00:00Z,Sub-Saharan Africa,Low income,6000000
Togo,2008,3.2,1219,tgo,africa,africa_sub_saharan,sub_saharan_africa,g77,8.66667,1.08333,1960-09-20T00:00:00Z,Sub-Saharan Africa,Low income,6160000
Togo,2009,3.6,1230,tgo,africa,africa_sub_saharan,sub_saharan_africa,g77,8.66667,1.08333,1960-09-20T00:00:00Z,Sub-Saharan Africa,Low income,6330000
Togo,2010,3.5,1246,tgo,africa,africa_sub_saharan,sub_saharan_africa,g77,8.66667,1.08333,1960-09-20T00:00:00Z,Sub-Saharan Africa,Low income,6500000
Togo,2011,3.4,1273,tgo,africa,africa_sub_saharan,sub_saharan_africa,g77,8.66667,1.08333,1960-09-20T00:00:00Z,Sub-Saharan Africa,Low income,6680000
Tonga,1990,NA,3572,ton,asia,east_asia_pacific,east_asia_pacific,g77,-20,-175,1999-09-14T00:00:00Z,East Asia & Pacific,Upper middle income,95200
Tonga,1991,NA,3795,ton,asia,east_asia_pacific,east_asia_pacific,g77,-20,-175,1999-09-14T00:00:00Z,East Asia & Pacific,Upper middle income,95300
Tonga,1992,NA,3800,ton,asia,east_asia_pacific,east_asia_pacific,g77,-20,-175,1999-09-14T00:00:00Z,East Asia & Pacific,Upper middle income,95500
Tonga,1993,NA,3937,ton,asia,east_asia_pacific,east_asia_pacific,g77,-20,-175,1999-09-14T00:00:00Z,East Asia & Pacific,Upper middle income,95600
Tonga,1994,NA,4125,ton,asia,east_asia_pacific,east_asia_pacific,g77,-20,-175,1999-09-14T00:00:00Z,East Asia & Pacific,Upper middle income,95800
Tonga,1995,NA,4269,ton,asia,east_asia_pacific,east_asia_pacific,g77,-20,-175,1999-09-14T00:00:00Z,East Asia & Pacific,Upper middle income,96100
Tonga,1996,NA,4256,ton,asia,east_asia_pacific,east_asia_pacific,g77,-20,-175,1999-09-14T00:00:00Z,East Asia & Pacific,Upper middle income,96400
Tonga,1997,NA,4235,ton,asia,east_asia_pacific,east_asia_pacific,g77,-20,-175,1999-09-14T00:00:00Z,East Asia & Pacific,Upper middle income,96700
Tonga,1998,NA,4331,ton,asia,east_asia_pacific,east_asia_pacific,g77,-20,-175,1999-09-14T00:00:00Z,East Asia & Pacific,Upper middle income,97100
Tonga,1999,NA,4478,ton,asia,east_asia_pacific,east_asia_pacific,g77,-20,-175,1999-09-14T00:00:00Z,East Asia & Pacific,Upper middle income,97600
Tonga,2000,NA,4605,ton,asia,east_asia_pacific,east_asia_pacific,g77,-20,-175,1999-09-14T00:00:00Z,East Asia & Pacific,Upper middle income,98100
Tonga,2001,NA,4745,ton,asia,east_asia_pacific,east_asia_pacific,g77,-20,-175,1999-09-14T00:00:00Z,East Asia & Pacific,Upper middle income,98600
Tonga,2002,NA,4878,ton,asia,east_asia_pacific,east_asia_pacific,g77,-20,-175,1999-09-14T00:00:00Z,East Asia & Pacific,Upper middle income,99200
Tonga,2003,NA,4953,ton,asia,east_asia_pacific,east_asia_pacific,g77,-20,-175,1999-09-14T00:00:00Z,East Asia & Pacific,Upper middle income,99800
Tonga,2004,NA,4959,ton,asia,east_asia_pacific,east_asia_pacific,g77,-20,-175,1999-09-14T00:00:00Z,East Asia & Pacific,Upper middle income,100000
Tonga,2005,NA,5006,ton,asia,east_asia_pacific,east_asia_pacific,g77,-20,-175,1999-09-14T00:00:00Z,East Asia & Pacific,Upper middle income,101000
Tonga,2006,NA,4920,ton,asia,east_asia_pacific,east_asia_pacific,g77,-20,-175,1999-09-14T00:00:00Z,East Asia & Pacific,Upper middle income,102000
Tonga,2007,NA,4664,ton,asia,east_asia_pacific,east_asia_pacific,g77,-20,-175,1999-09-14T00:00:00Z,East Asia & Pacific,Upper middle income,102000
Tonga,2008,NA,4748,ton,asia,east_asia_pacific,east_asia_pacific,g77,-20,-175,1999-09-14T00:00:00Z,East Asia & Pacific,Upper middle income,103000
Tonga,2009,NA,4772,ton,asia,east_asia_pacific,east_asia_pacific,g77,-20,-175,1999-09-14T00:00:00Z,East Asia & Pacific,Upper middle income,104000
Tonga,2010,NA,4945,ton,asia,east_asia_pacific,east_asia_pacific,g77,-20,-175,1999-09-14T00:00:00Z,East Asia & Pacific,Upper middle income,104000
